nan nan
-67.000089	17.968837
-67.005076	17.967956
-67.005370	17.967370
-67.005370	17.964143
-67.003023	17.961503
-67.003023	17.958276
-67.003316	17.957982
-67.006837	17.957982
-67.009183	17.960329
-67.010063	17.960329
-67.010944	17.961209
-67.012410	17.961209
-67.012997	17.961503
-67.012997	17.962383
-67.015051	17.964436
-67.015931	17.964436
-67.016224	17.965023
-67.016224	17.967370
-67.015051	17.968837
-67.014170	17.968837
-67.012997	17.970010
-67.013290	17.970303
-67.014170	17.970303
-67.015051	17.971183
-67.016811	17.971183
-67.017104	17.970890
-67.017104	17.969130
-67.017984	17.968250
-67.017984	17.967370
-67.019157	17.966196
-67.020038	17.966196
-67.020918	17.965316
-67.023264	17.965316
-67.025905	17.967956
-67.027371	17.967956
-67.028251	17.968837
-67.030012	17.968837
-67.030892	17.967956
-67.034119	17.967956
-67.034999	17.968837
-67.036759	17.968837
-67.037639	17.969423
-67.040866	17.969423
-67.041159	17.969130
-67.040572	17.968250
-67.040572	17.967370
-67.040866	17.967076
-67.041746	17.967076
-67.042039	17.967370
-67.042039	17.969130
-67.042626	17.969423
-67.043213	17.968837
-67.044093	17.968837
-67.045559	17.967370
-67.044973	17.967076
-67.043213	17.967076
-67.042919	17.966783
-67.042919	17.965903
-67.044973	17.963849
-67.045853	17.963849
-67.047026	17.965023
-67.047026	17.965903
-67.047906	17.966783
-67.047026	17.967370
-67.047026	17.968250
-67.047613	17.968837
-67.048493	17.968837
-67.048786	17.968250
-67.048786	17.967370
-67.049080	17.967076
-67.049960	17.967076
-67.050546	17.967663
-67.050546	17.968250
-67.049666	17.969130
-67.049960	17.969717
-67.051720	17.969717
-67.052600	17.970303
-67.055827	17.970303
-67.056707	17.971183
-67.057587	17.970303
-67.059054	17.970303
-67.059934	17.971183
-67.063454	17.971183
-67.064334	17.972063
-67.067561	17.972063
-67.068441	17.971183
-67.069908	17.971183
-67.070788	17.970303
-67.072548	17.970303
-67.073428	17.969717
-67.075775	17.969423
-67.077535	17.967956
-67.078415	17.967956
-67.078708	17.967370
-67.078708	17.966783
-67.079882	17.965316
-67.081642	17.965316
-67.082522	17.964436
-67.084282	17.964436
-67.086629	17.962089
-67.087509	17.962089
-67.087802	17.961503
-67.086336	17.960036
-67.086629	17.959449
-67.088389	17.959449
-67.089269	17.960329
-67.089563	17.960036
-67.089563	17.959156
-67.089856	17.958862
-67.090736	17.958862
-67.091616	17.957982
-67.093376	17.957982
-67.094550	17.956516
-67.094550	17.955636
-67.096603	17.953875
-67.098363	17.953875
-67.099537	17.952409
-67.099537	17.950062
-67.100710	17.948888
-67.102470	17.948888
-67.103350	17.948008
-67.104524	17.949182
-67.104524	17.950062
-67.105110	17.950355
-67.105990	17.949475
-67.106577	17.949475
-67.107457	17.948888
-67.108337	17.949475
-67.110097	17.949475
-67.110977	17.950355
-67.111564	17.950355
-67.113324	17.952115
-67.114498	17.950942
-67.114498	17.950062
-67.115964	17.948595
-67.119191	17.948888
-67.120071	17.949475
-67.122418	17.949475
-67.123298	17.948595
-67.124178	17.948888
-67.125058	17.948008
-67.129165	17.947715
-67.130045	17.948595
-67.130926	17.948888
-67.131219	17.948302
-67.129752	17.946542
-67.130045	17.946248
-67.132392	17.946248
-67.132979	17.946542
